division_code,district_code,upazila_code,union_code,union_name,union_name_bangla,created_by
50,76,33,10,BANWARI NAGAR,BANWARI NAGAR,admin
60,36,11,82,09 No. PUKHRA,09 No. PUKHRA,admin
60,36,11,63,13 NO MONDORI,13 NO MONDORI,admin
60,36,11,69,14 NO MURADPUR,14 NO MURADPUR,admin
60,36,44,28,LUKRA,LUKRA,admin
60,36,44,76,2 NO RECHI,2 NO RECHI,admin
60,36,44,95,3 NO TAGHORIA,3 NO TAGHORIA,admin
60,36,44,57,POIL,POIL,admin
40,41,9,19,BONDOBILA,BONDOBILA,admin
40,41,9,76,NARIKALBARIA,NARIKALBARIA,admin
50,38,61,9,ALAMPUR,ALAMPUR,admin
55,49,94,83,THETRAI,THETRAI,admin
30,54,40,69,LOTIPUR,LOTIPUR,admin
50,69,15,23,CHANDAI,CHANDAI,admin
20,75,80,85,NOBIPUR,NOBIPUR,admin
40,44,19,42,KALICHARONPUR,KALICHARONPUR,admin
10,6,7,13,CHORADI,CHORADI,admin
10,6,7,33,DUDHAL,DUDHAL,admin
10,6,7,74,NALUA,NALUA,admin
10,6,7,12,VORPASHA,VORPASHA,admin
40,41,61,78,10 NO MOSHIMNAGAR,10 NO MOSHIMNAGAR,admin
40,41,61,50,13 NO KHANPUR,13 NO KHANPUR,admin
55,94,82,43,HAZIPUR,HAZIPUR,admin
20,84,25,76,KALAMPATI,KALAMPATI,admin
50,81,94,27,BADHAIR,BADHAIR,admin
20,84,75,38,04 NO. GHILA CHARI,04 NO. GHILA CHARI,admin
30,29,3,21,BANA,BANA,admin
20,84,58,27,BASAINNAADOM,BASAINNAADOM,admin
20,12,2,90,AKHAURA NORTH,AKHAURA NORTH,admin
20,12,2,19,AKHAURA SOUTH,AKHAURA SOUTH,admin
20,12,2,76,MONIONDOY,MONIONDOY,admin
20,12,2,85,MOGRA,MOGRA,admin
20,12,7,43,CHAMPOKNAGOR,CHAMPOKNAGOR,admin
20,12,7,72,PATTON,PATTON,admin
60,90,33,61,LKXMIPUR,LKXMIPUR,admin
40,87,43,55,12 NO. JUGIKHALI,12 NO. JUGIKHALI,admin
30,33,36,69,SONMANIA,SONMANIA,admin
30,33,36,8,BARISHABO,BARISHABO,admin
30,33,32,13,ATABAHA,ATABAHA,admin
30,33,32,76,SREEFALTALI,SREEFALTALI,admin
30,33,32,85,SUTRAPUR,SUTRAPUR,admin
30,33,32,66,MOUCHAK,MOUCHAK,admin
30,59,84,33,BIRTARA,BIRTARA,admin
30,59,94,7,ABDULLAHPUR,ABDULLAHPUR,admin
30,59,94,15,ARIAL BALIGAON,ARIAL BALIGAON,admin
30,59,94,31,BETKA,BETKA,admin
30,59,94,79,KATHADIA SHIMULIA,KATHADIA SHIMULIA,admin
30,59,94,87,PANCHGAON,PANCHGAON,admin
30,67,2,87,SATGRAM,SATGRAM,admin
30,67,2,47,HAIJADI,HAIJADI,admin
20,75,10,16,BADALCOURT,BADALCOURT,admin
30,67,2,63,KHAGKANDA,KHAGKANDA,admin
30,67,2,55,KALAPAHARIA,KALAPAHARIA,admin
40,87,86,87,RAMJANNAGAR,RAMJANNAGAR,admin
40,87,86,79,PADDAPUKUR,PADDAPUKUR,admin
30,29,3,10,ALFADANGA,ALFADANGA,admin
30,29,62,22,CHORJASORDI,CHORJASORDI,admin
40,41,9,28,DARAJHAT,DARAJHAT,admin
40,41,9,85,RAYPUR,RAYPUR,admin
30,29,18,15,BOALMARI,BOALMARI,admin
30,29,18,35,GOSHPUR,GOSHPUR,admin
30,29,18,20,CHADPUR,CHADPUR,admin
30,29,18,85,RUPAPAT,RUPAPAT,admin
30,29,18,90,SAITOR,SAITOR,admin
40,41,11,17,DHULIANI,DHULIANI,admin
40,41,11,25,HAKIMPUR,HAKIMPUR,admin
40,41,11,34,JAGADISPUR,JAGADISPUR,admin
40,41,11,86,SINGHAJHULI,SINGHAJHULI,admin
40,41,90,25,BENAPOL,BENAPOL,admin
40,41,90,77,PUTKHALI,PUTKHALI,admin
30,35,43,67,PUISUR,PUISUR,admin
30,26,62,61,JOYKRISNAPUR,JOYKRISNAPUR,admin
30,26,62,20,BANDURA,BANDURA,admin
30,26,62,47,GALIMPUR,GALIMPUR,admin
30,26,62,40,CHURAIN,CHURAIN,admin
40,87,4,25,BORODOL,BORODOL,admin
40,50,79,44,HORIPUR,HORIPUR,admin
55,27,21,54,3 NO MUSHIDHAT,3 NO MUSHIDHAT,admin
40,87,90,55,KUMIRA,KUMIRA,admin
40,87,90,47,KHESRA,KHESRA,admin
50,38,74,31,AYMA RASULPUR,AYMA RASULPUR,admin
50,38,74,42,BAGJANA,BAGJANA,admin
50,38,74,52,BALIGHATA,BALIGHATA,admin
20,75,83,13,AMBARNAGAR,AMBARNAGAR,admin
20,75,83,17,BARAGAON,BARAGAON,admin
20,75,83,31,CHASHIRHAT,CHASHIRHAT,admin
30,68,60,89,PACHDONA,PACHDONA,admin
30,82,7,47,ISLAMPUR,ISLAMPUR,admin
30,82,7,95,NABABPUR,NABABPUR,admin
30,86,94,58,MULNA,MULNA,admin
30,86,94,65,NAWDOBA,NAWDOBA,admin
30,86,94,43,JAYNAGOR,JAYNAGOR,admin
30,86,94,21,BKNOGOR,BKNOGOR,admin
50,10,54,85,PAIKAR,PAIKAR,admin
20,13,95,15,CHITOSHI EAST,CHITOSHI EAST,admin
20,13,95,20,CHITOSHI WEST,CHITOSHI WEST,admin
20,13,95,60,MEHER NORTH,MEHER NORTH,admin
20,13,95,65,MEHER SOUTH,MEHER SOUTH,admin
20,13,95,85,SUCHIPARA (NORTH),SUCHIPARA (NORTH),admin
20,13,95,95,TAMTA SOUTH,TAMTA SOUTH,admin
20,13,79,11,BAGANBARI,BAGANBARI,admin
20,13,79,25,ISLAMABAD,ISLAMABAD,admin
20,13,79,23,GAZRA,GAZRA,admin
20,19,40,77,RAJAMAHER,RAJAMAHER,admin
40,44,71,29,KAZIRBER,KAZIRBER,admin
40,44,71,53,NATIMA,NATIMA,admin
40,44,80,56,KANCHERKOL,KANCHERKOL,admin
40,44,80,75,SARUTIA,SARUTIA,admin
40,44,80,50,HAKIMPUR,HAKIMPUR,admin
40,44,80,37,MANOHARPUR,MANOHARPUR,admin
40,44,80,94,UMEDPUR,UMEDPUR,admin
40,44,19,73,PAGLAKANAI,PAGLAKANAI,admin
40,44,33,54,8NO. MALIAT,8NO. MALIAT,admin
40,55,57,13,BIRAILPALITA,BIRAILPALITA,admin
40,55,95,73,SREEKIL,SREEKIL,admin
40,55,66,10,BABUKHALI,BABUKHALI,admin
40,18,31,23,PERKRISHNAPUR MADNA,PERKRISHNAPUR MADNA,admin
10,4,28,57,03 NO FULJURI. UP,03 NO FULJURI. UP,admin
10,4,28,85,09 NO  M. BALIATOLI. UP,09 NO  M. BALIATOLI. UP,admin
10,4,85,59,NASNAPARA UNION,NASNAPARA UNION,admin
10,4,85,23,KAKCIRA UNION,KAKCIRA UNION,admin
10,4,85,47,KATHALTOLI UNION,KATHALTOLI UNION,admin
10,6,32,38,CHADSHI,CHADSHI,admin
10,6,69,11,BATAMARA,BATAMARA,admin
10,6,69,71,NAZIRPUR,NAZIRPUR,admin
10,6,94,84,SHEKARPUR - WAZIRPUR,SHEKARPUR - WAZIRPUR,admin
10,9,21,47,KACHIA,KACHIA,admin
10,9,21,66,PAKHSIA,PAKHSIA,admin
10,9,21,76,SASRA,SASRA,admin
10,9,25,95,OSMANGONG,OSMANGONG,admin
10,9,25,70,CHAR KUKRI MUKRI,CHAR KUKRI MUKRI,admin
10,9,25,51,DHALCHAR,DHALCHAR,admin
10,9,25,53,AOWAJPUR,AOWAJPUR,admin
10,9,25,63,JAHANPUR,JAHANPUR,admin
10,9,25,73,MUJIB NAGOR,MUJIB NAGOR,admin
10,9,54,16,BODOR PUR,BODOR PUR,admin
50,70,88,95,UZIRPUR,UZIRPUR,admin
60,36,2,13,AJMIRIGANJ SADAR,AJMIRIGANJ SADAR,admin
60,36,11,11,1NO. BANIACHONG UTTAR-PURBO UN,1NO. BANIACHONG UTTAR-PURBO UN,admin
60,36,11,12,2NO. BANIACHONG UTTAR-POCHIM U,2NO. BANIACHONG UTTAR-POCHIM U,admin
60,36,11,18,3NO. BANIACHONG DAKHIN-PURBO U,3NO. BANIACHONG DAKHIN-PURBO U,admin
60,36,11,37,5NO. DOWLOTPUR UNION,5NO. DOWLOTPUR UNION,admin
50,38,13,31,RAIKALI,RAIKALI,admin
60,36,11,44,6NO. KAGAPASHA UNION,6NO. KAGAPASHA UNION,admin
60,36,11,31,7NO. BORAYURI UNION,7NO. BORAYURI UNION,admin
50,38,58,89,JINDERPUR,JINDERPUR,admin
60,36,11,50,8NO. KHAGAURA UNION,8NO. KHAGAURA UNION,admin
60,36,11,94,10NO. SUBIDPUR UNION,10NO. SUBIDPUR UNION,admin
60,36,11,56,11NO. MOKROMPUR,11NO. MOKROMPUR,admin
60,36,11,88,12NO. SUJATPUR UNION,12NO. SUJATPUR UNION,admin
60,36,11,95,15 NO. POILARKANDI,15 NO. POILARKANDI,admin
50,64,3,84,SHAHAGOLA,SHAHAGOLA,admin
50,64,3,10,AHSANGONJ,AHSANGONJ,admin
50,64,3,21,BHOPARA,BHOPARA,admin
50,64,3,52,KALIKAPUR,KALIKAPUR,admin
10,6,32,63,MAHILAPARA,MAHILAPARA,admin
30,82,47,30,KALIKAPUR,KALIKAPUR,admin
20,22,45,13,ALI AKBAR DEIL,ALI AKBAR DEIL,admin
50,88,94,58,PURNIMAGATI,PURNIMAGATI,admin
30,29,18,95,SHAKOR,SHAKOR,admin
30,29,18,25,CHATUL,CHATUL,admin
45,72,38,40,03 NO. KHALIAJURI,03 NO. KHALIAJURI,admin
50,88,94,87,UDHUNIA,UDHUNIA,admin
55,94,82,51,ZABARHAT,ZABARHAT,admin
20,3,14,63,SUHALAK,SUHALAK,admin
30,29,90,40,JADUNANDI,JADUNANDI,admin
30,29,90,61,MAJARDIA,MAJARDIA,admin
50,81,53,13,BAKSIMOLE,BAKSIMOLE,admin
50,81,94,77,SARANJAI,SARANJAI,admin
30,29,18,60,MOYNA,MOYNA,admin
20,84,25,57,GHAGRA,GHAGRA,admin
30,29,3,31,BURIZE,BURIZE,admin
30,29,3,42,GOPALPUR,GOPALPUR,admin
20,84,47,57,1 NO. JURACHARI,1 NO. JURACHARI,admin
20,84,47,19,2 NO. BANJOGICHARA,2 NO. BANJOGICHARA,admin
30,29,62,67,KODALIA  SHOHIDNAGAR,KODALIA  SHOHIDNAGAR,admin
40,41,4,84,SUVORARA,SUVORARA,admin
40,87,43,63,5 NO. KERAGACHI,5 NO. KERAGACHI,admin
30,33,36,94,TOK,TOK,admin
30,33,36,77,SINGHOSREE,SINGHOSREE,admin
40,1,60,35,4 NO DAIBAGNVAHATI UNION,4 NO DAIBAGNVAHATI UNION,admin
40,1,60,10,11 NO BAHARBUNIA UNION,11 NO BAHARBUNIA UNION,admin
40,1,60,65,15 NO MORRELGANJ UNION,15 NO MORRELGANJ UNION,admin
40,1,60,59,16 NO KHUOLIA UNION,16 NO KHUOLIA UNION,admin
20,75,10,38,MOHAMMADPUR,MOHAMMADPUR,admin
20,75,10,76,RAMNARAYANPUR,RAMNARAYANPUR,admin
30,29,62,33,PHULSUTI,PHULSUTI,admin
30,29,62,72,PURAPARA,PURAPARA,admin
30,29,18,30,DADPUR,DADPUR,admin
30,29,18,75,PARMESHERDI,PARMESHERDI,admin
40,41,11,14,CHAUGACHHA,CHAUGACHHA,admin
40,41,11,69,PATIBILA,PATIBILA,admin
40,41,11,77,FULSARA,FULSARA,admin
40,41,90,17,BAHADURPUR,BAHADURPUR,admin
40,41,90,51,KAIBA,KAIBA,admin
40,41,90,13,BAGACHRA,BAGACHRA,admin
40,41,90,86,SHARSA,SHARSA,admin
40,41,90,89,11 No Nezampur-11,11 No Nezampur-11,admin
30,35,43,20,HATIARA,HATIARA,admin
30,35,43,81,RATAIL,RATAIL,admin
30,35,43,88,SAJAIL,SAJAIL,admin
40,41,23,47,JHIKARGACHA,JHIKARGACHA,admin
40,41,23,71,PANISARA,PANISARA,admin
40,41,23,35,GADKHALI,GADKHALI,admin
30,26,62,94,SHOLLA,SHOLLA,admin
30,26,62,13,BAXNAGAR,BAXNAGAR,admin
30,35,32,38,JALALABAD,JALALABAD,admin
30,56,78,23,MOHADEBPUR,MOHADEBPUR,admin
40,87,4,56,KADAKATI,KADAKATI,admin
40,87,4,77,PROTAPNAGAR,PROTAPNAGAR,admin
40,87,4,43,DORGAPUR,DORGAPUR,admin
40,50,79,56,ZIAROKHI,ZIAROKHI,admin
40,50,79,50,BOTTOIL,BOTTOIL,admin
40,50,79,94,UZZANGRAM,UZZANGRAM,admin
30,33,30,70,PIRUZALI,PIRUZALI,admin
50,38,74,63,DHARANJI,DHARANJI,admin
40,87,47,47,KRISHNONAGOR,KRISHNONAGOR,admin
40,87,47,39,DHOLBARIA,DHOLBARIA,admin
40,87,47,87,RATANPUR,RATANPUR,admin
60,36,68,54,LAKHAI,LAKHAI,admin
55,32,88,38,HALDIA,HALDIA,admin
55,32,88,47,JUMARBARI,JUMARBARI,admin
55,32,88,57,KACHUA,KACHUA,admin
55,32,88,19,BONARPAR,BONARPAR,admin
50,10,54,13,BIR KEDAR,BIR KEDAR,admin
50,10,54,47,KALAI,KALAI,admin
40,44,71,23,JADAB PUR,JADAB PUR,admin
40,44,42,3,KUSHNA,KUSHNA,admin
55,27,12,86,1 NO SHIBRAMPUR,1 NO SHIBRAMPUR,admin
55,27,12,51,2 NO POLASHBARI,2 NO POLASHBARI,admin
55,27,12,94,5 NO SUJALPUR,5 NO SUJALPUR,admin
55,27,12,43,6 NO NIJPARA,6 NO NIJPARA,admin
55,27,12,25,7 NO MOHAMMADPUR,7 NO MOHAMMADPUR,admin
55,27,12,77,9 NO SATOR,9 NO SATOR,admin
40,18,7,63,JAHALA,JAHALA,admin
40,18,7,13,BALGASI,BALGASI,admin
40,18,7,55,JAMJAMI,JAMJAMI,admin
40,18,23,23,BEGAMPUR,BEGAMPUR,admin
40,18,23,83,TITUDAHA,TITUDAHA,admin
40,57,47,94,TENTUBARIA,TENTUBARIA,admin
40,57,47,10,BAMONDI,BAMONDI,admin
40,57,47,69,RAIPUR,RAIPUR,admin
30,54,80,28,BAJITPUR,BAJITPUR,admin
30,54,80,38,HOSENPUR,HOSENPUR,admin
30,54,80,66,KADAMBARI,KADAMBARI,admin
30,54,80,31,HARIDASDI-MOHENDRADI,HARIDASDI-MOHENDRADI,admin
10,9,25,66,JINNAGOR,JINNAGOR,admin
10,9,91,19,BARA MALANGCHARA,BARA MALANGCHARA,admin
10,42,73,13,VAIRAB PASA,VAIRAB PASA,admin
10,42,73,73,RANAPASA,RANAPASA,admin
10,42,73,94,SUBITPUR,SUBITPUR,admin
10,78,38,77,08 NO MADONPURA,08 NO MADONPURA,admin
10,78,38,83,14 NO NAWMALA,14 NO NAWMALA,admin
10,78,57,50,CHIKNIKANDI,CHIKNIKANDI,admin
10,78,57,39,CHARKAJOL,CHARKAJOL,admin
10,78,57,37,CHARBISWAS,CHARBISWAS,admin
10,78,57,69,GAJALIA,GAJALIA,admin
10,78,57,75,KALAGACHHIA,KALAGACHHIA,admin
30,26,14,42,MUKSUDPUR,MUKSUDPUR,admin
30,26,14,31,MAHMUDPUR,MAHMUDPUR,admin
10,78,66,10,BALIATILI,BALIATILI,admin
50,10,6,81,SHANTAHAR,SHANTAHAR,admin
10,78,66,11,CHAKAMYEA,CHAKAMYEA,admin
50,10,20,23,ARULEEA,ARULEEA,admin
10,78,66,15,DALBUGONJ,DALBUGONJ,admin
50,10,20,34,GOKUL,GOKUL,admin
50,10,20,47,LAHERI PARA,LAHERI PARA,admin
10,78,66,23,MOHIPUR,MOHIPUR,admin
10,78,66,29,DHULASHAR,DHULASHAR,admin
50,10,20,64,NESIENDHARA,NESIENDHARA,admin
50,10,20,69,NUNGOLA,NUNGOLA,admin
10,78,66,47,LATACHAPLI,LATACHAPLI,admin
10,78,66,71,NILGONJ,NILGONJ,admin
50,10,20,77,SHUBGRAM,SHUBGRAM,admin
50,10,27,28,CHIKASHI,CHIKASHI,admin
10,78,76,54,MADHOBKHALI,MADHOBKHALI,admin
50,10,27,57,GOPALNAGAR,GOPALNAGAR,admin
10,78,76,67,MAZIDBARIA,MAZIDBARIA,admin
50,10,27,66,GOSSAINBARI,GOSSAINBARI,admin
50,10,27,85,MOTHURAPUR,MOTHURAPUR,admin
50,10,27,95,NIMGACHI,NIMGACHI,admin
10,78,95,61,LAUKHATI,LAUKHATI,admin
10,78,95,11,BODORPUR,BODORPUR,admin
50,10,33,67,TALORA,TALORA,admin
10,78,95,20,ITBARIA,ITBARIA,admin
10,78,95,40,KAMLAPUR,KAMLAPUR,admin
50,10,40,11,BALIA DIGHI,BALIA DIGHI,admin
10,78,95,67,MADARBUNIA,MADARBUNIA,admin
50,10,40,17,DAKSHIN PARA,DAKSHIN PARA,admin
50,10,40,27,DURGAHATA,DURGAHATA,admin
10,78,95,13,CHOTO BIGHAI,CHOTO BIGHAI,admin
50,10,40,33,GABTALI,GABTALI,admin
10,78,95,31,BORO BIGHAI,BORO BIGHAI,admin
50,10,40,54,MAHISABAN,MAHISABAN,admin
50,10,40,67,NASIPUR,NASIPUR,admin
10,78,95,74,MARICH BUNIA,MARICH BUNIA,admin
45,39,58,83,07 NO  SHIDHULI,07 NO  SHIDHULI,admin
10,6,32,31,BATAJOR,BATAJOR,admin
10,6,32,55,KHANJAPUR,KHANJAPUR,admin
10,9,65,47,01 NO. MANPURA,01 NO. MANPURA,admin
30,93,57,66,GOLABARI,GOLABARI,admin
30,93,57,78,MIRJABARI,MIRJABARI,admin
30,93,76,7,NAGARPUR,NAGARPUR,admin
30,93,76,14,VARRA,VARRA,admin
30,93,76,65,MOKNA,MOKNA,admin
30,93,76,87,SHAHABATPUR,SHAHABATPUR,admin
50,88,27,71,STHAL,STHAL,admin
20,3,14,15,BANDARBAN SADAR,BANDARBAN SADAR,admin
30,29,90,89,SONAPUR,SONAPUR,admin
50,81,53,27,DUROIL,DUROIL,admin
50,81,53,54,JAHANABAD,JAHANABAD,admin
50,81,53,67,MOWGACHI,MOWGACHI,admin
10,6,62,71,JANGALIA,JANGALIA,admin
10,6,62,87,MEHENDEGANZ,MEHENDEGANZ,admin
10,6,62,13,ALIMABATH,ALIMABATH,admin
20,84,25,19,BETBUNIA,BETBUNIA,admin
20,84,25,38,FATIKCHARI,FATIKCHARI,admin
50,81,94,40,CHANDURIA,CHANDURIA,admin
20,84,75,76,01 NO.SHABEKKONG,01 NO.SHABEKKONG,admin
20,84,75,19,03 NO. BURIGHAT,03 NO. BURIGHAT,admin
30,29,3,52,PANCHURIA,PANCHURIA,admin
20,84,58,67,LANGADU,LANGADU,admin
20,22,56,89,RAJAKHALI,RAJAKHALI,admin
60,90,33,27,DOWARA BAZAR,DOWARA BAZAR,admin
60,90,33,32,DOHALIA,DOHALIA,admin
40,87,43,94,6 NO. SONABARIA,6 NO. SONABARIA,admin
40,87,43,13,7 NO. CHANDANPUR,7 NO. CHANDANPUR,admin
30,33,32,38,DHALJORA,DHALJORA,admin
30,56,22,47,BALIAKHORA,BALIAKHORA,admin
30,56,22,11,BANIAJURY,BANIAJURY,admin
30,59,94,94,SONARANG TONGIBARI,SONARANG TONGIBARI,admin
40,41,38,85,1NO. TRIMOHONI,1NO. TRIMOHONI,admin
40,41,38,57,7NO. PAZIA,7NO. PAZIA,admin
30,59,56,76,PONCHOSAR,PONCHOSAR,admin
30,59,56,85,RAMPAL,RAMPAL,admin
30,68,64,78,PARHATALI,PARHATALI,admin
30,68,64,16,BASHGARI,BASHGARI,admin
30,68,64,10,AMIRGOANJ,AMIRGOANJ,admin
30,68,64,84,RAIPURA,RAIPURA,admin
30,68,64,37,CHARSUBODDI,CHARSUBODDI,admin
30,68,64,54,MIRJANAGAR,MIRJANAGAR,admin
30,68,64,33,CHARMUDHUA,CHARMUDHUA,admin
30,68,64,71,NILAKKHA,NILAKKHA,admin
30,68,64,40,DHUKARCHAR,DHUKARCHAR,admin
30,68,64,27,CHANPUR,CHANPUR,admin
30,68,64,50,MARJAL,MARJAL,admin
30,68,64,91,SHREENAGAR,SHREENAGAR,admin
30,68,64,94,UTTAR BAKHARNAGAR,UTTAR BAKHARNAGAR,admin
30,35,58,27,DIGNAGAR,DIGNAGAR,admin
40,1,34,42,LOKPUR,LOKPUR,admin
40,1,34,63,NOLDHA MOUVOG,NOLDHA MOUVOG,admin
30,35,43,6,BETHURI,BETHURI,admin
30,35,43,13,FUKURA,FUKURA,admin
30,35,43,33,MAMUDPUR,MAMUDPUR,admin
30,35,43,61,PARULIA,PARULIA,admin
30,35,43,74,RAJPAT,RAJPAT,admin
30,35,43,94,SINGA,SINGA,admin
30,26,14,47,JADABPUR,JADABPUR,admin
30,26,14,88,SUAPUR,SUAPUR,admin
40,50,79,37,HORINARAONPUR,HORINARAONPUR,admin
40,50,79,16,ABDALPUR,ABDALPUR,admin
40,50,79,17,AILCHARA,AILCHARA,admin
20,12,33,12,ARAISIDHA,ARAISIDHA,admin
20,12,33,26,CHORCHARTOLA,CHORCHARTOLA,admin
20,13,22,18,2NO. ASHIKATI,2NO. ASHIKATI,admin
20,13,22,67,6NO. MAISHADI,6NO. MAISHADI,admin
20,13,22,22,8NO. BAGHADI,8NO. BAGHADI,admin
20,13,22,27,9NO. BALIA,9NO. BALIA,admin
20,13,22,90,10NO. LAKSHMIPUR,10NO. LAKSHMIPUR,admin
20,13,22,63,11NO. IBRAHIMPUR,11NO. IBRAHIMPUR,admin
20,13,22,54,12NO. CHANDRA,12NO. CHANDRA,admin
60,91,62,40,KHADIM NAGAR,KHADIM NAGAR,admin
60,91,62,90,TUKER BAZAR,TUKER BAZAR,admin
30,86,94,51,KUNDERCHAR,KUNDERCHAR,admin
30,86,94,87,SANARCHAR,SANARCHAR,admin
40,87,47,79,NOLTA,NOLTA,admin
60,58,35,67,PURBO JURI,PURBO JURI,admin
20,12,13,48,NATAI DOKHEN,NATAI DOKHEN,admin
20,12,13,61,MOJLISPUR,MOJLISPUR,admin
20,12,13,94,BUDHOL,BUDHOL,admin
10,6,51,33,CONDROMAHON,CONDROMAHON,admin
10,6,51,34,CHORBARIA,CHORBARIA,admin
10,6,51,43,CHORKAUA,CHORKAUA,admin
10,6,51,51,CHORMONAI,CHORMONAI,admin
30,33,86,66,RAJABARI,RAJABARI,admin
30,68,76,52,JUSHOR,JUSHOR,admin
30,68,7,31,CHAR UJLABO,CHAR UJLABO,admin
40,87,82,94,SHIBPUR,SHIBPUR,admin
40,87,82,47,BRAHMARAJPUR,BRAHMARAJPUR,admin
40,87,82,81,LABSA,LABSA,admin
55,32,24,80,MALIBARI,MALIBARI,admin
55,32,24,12,BADIAKHALI,BADIAKHALI,admin
55,32,24,51,KAMARJANI,KAMARJANI,admin
55,32,24,85,MOLLARCHAR,MOLLARCHAR,admin
20,13,45,11,1NO BALITHUBA (WEST),1NO BALITHUBA (WEST),admin
20,13,45,95,4NO. SUBIDPUR (WEST),4NO. SUBIDPUR (WEST),admin
20,13,45,53,GUPTI (EAST),GUPTI (EAST),admin
20,13,45,59,6N0. GUPTEE (WEST),6N0. GUPTEE (WEST),admin
20,13,45,65,7NO. PAIEKPARA (NORTH),7NO. PAIEKPARA (NORTH),admin
20,19,40,47,FATHEABAD,FATHEABAD,admin
40,44,71,65,PANTHAPARA,PANTHAPARA,admin
40,44,80,12,BAGURA,BAGURA,admin
55,27,12,34,10 NO MOHONPUR,10 NO MOHONPUR,admin
40,44,19,11,DOGASI,DOGASI,admin
40,44,19,15,GANNA,GANNA,admin
40,44,19,26,HALIDHANI,HALIDHANI,admin
40,44,19,89,SADHUHATI,SADHUHATI,admin
40,44,33,47,3NO. KOLA,3NO. KOLA,admin
40,44,33,61,4NO. NIAMATPUR,4NO. NIAMATPUR,admin
40,44,33,94,6NO. TRILOCHANPUR,6NO. TRILOCHANPUR,admin
40,44,33,74,7NO. ROYGRAM,7NO. ROYGRAM,admin
40,44,33,10,9NO. BOROBAZAR,9NO. BOROBAZAR,admin
40,44,33,81,11NO. RAKHALGACHHI,11NO. RAKHALGACHHI,admin
40,55,57,6,ATHAROKHADA,ATHAROKHADA,admin
40,55,57,20,BOGIA,BOGIA,admin
40,55,57,27,CHAULIA,CHAULIA,admin
40,55,57,33,GOPALGRAM,GOPALGRAM,admin
40,55,57,54,GAGDAL,GAGDAL,admin
40,55,57,61,KASHUNDI,KASHUNDI,admin
40,55,57,67,KUCHIAMORA,KUCHIAMORA,admin
40,55,57,94,SOTROJITPUR,SOTROJITPUR,admin
40,55,85,83,TALKHORI,TALKHORI,admin
40,55,85,59,SALIKHA,SALIKHA,admin
40,55,85,71,SOTOKHALI,SOTOKHALI,admin
40,55,95,31,GEOSPUR,GEOSPUR,admin
40,55,95,42,KAZIRPARA,KAZIRPARA,admin
40,55,95,52,NAKOIL,NAKOIL,admin
40,55,66,42,DIGHA,DIGHA,admin
40,55,66,84,RAJAPUR,RAJAPUR,admin
40,55,66,63,NOHATA,NOHATA,admin
40,18,31,71,KURULGACHHI,KURULGACHHI,admin
40,18,31,11,DAMURHUDA SADAR,DAMURHUDA SADAR,admin
40,18,7,23,VANGBARIA,VANGBARIA,admin
55,32,91,31,DOHBANDO,DOHBANDO,admin
55,32,91,25,CHAPORHATI,CHAPORHATI,admin
55,32,91,69,SANTIRAM,SANTIRAM,admin
45,72,38,13,02 NO. CHAKUA,02 NO. CHAKUA,admin
45,72,38,81,04 NO. NAGAR,04 NO. NAGAR,admin
45,72,38,54,05 NO. KRISNAPUR,05 NO. KRISNAPUR,admin
55,94,82,23,BOIRACHUNA,BOIRACHUNA,admin
20,22,45,81,UTTAR DHURUNG,UTTAR DHURUNG,admin
20,22,45,27,BARAGHOP,BARAGHOP,admin
30,29,10,63,KAWLIBERA,KAWLIBERA,admin
30,29,10,31,CHANDRA,CHANDRA,admin
30,33,36,34,GHAGHOTIA,GHAGHOTIA,admin
30,33,36,51,KORIHATA,KORIHATA,admin
30,33,36,17,CHANDPUR,CHANDPUR,admin
30,56,22,23,GHIOR,GHIOR,admin
60,58,83,76,SHINDURKHAN,SHINDURKHAN,admin
60,58,83,57,RAJGHAT,RAJGHAT,admin
60,58,83,66,SATGAON,SATGAON,admin
30,59,84,27,BHAGYAKUL,BHAGYAKUL,admin
30,59,84,54,KUKUTIA,KUKUTIA,admin
30,59,84,88,SHYAMSIDDHI,SHYAMSIDDHI,admin
30,59,84,40,HASARA,HASARA,admin
30,59,84,6,ATPARA,ATPARA,admin
30,59,84,67,Rarikhal,Rarikhal,admin
30,59,94,63,JASHALONG,JASHALONG,admin
30,59,94,71,KAMARKHARA,KAMARKHARA,admin
40,41,38,19,9NO. GOURIGHONA,9NO. GOURIGHONA,admin
40,1,14,63,SANTOSHPUR,SANTOSHPUR,admin
40,1,14,66,KALATALA,KALATALA,admin
20,13,47,47,5 NO. HAIMCHAR,5 NO. HAIMCHAR,admin
20,75,10,66,PARACOURT,PARACOURT,admin
20,75,10,85,SAHAPUR,SAHAPUR,admin
30,67,2,71,MAHANUDPUR,MAHANUDPUR,admin
30,33,30,67,MIRZAPUR,MIRZAPUR,admin
30,67,2,94,UTIPPURA,UTIPPURA,admin
40,87,86,7,AKURIA,AKURIA,admin
40,87,86,23,BURIGOALINI,BURIGOALINI,admin
40,87,86,31,GABURA,GABURA,admin
30,59,74,40,JOYNSHAR,JOYNSHAR,admin
30,59,74,94,SHEKHORNAGOR,SHEKHORNAGOR,admin
20,13,49,75,2 NO. BAKILA,2 NO. BAKILA,admin
30,29,56,10,BAGAT,BAGAT,admin
40,87,25,15,DEBHATA SADAR,DEBHATA SADAR,admin
